Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.06,8.37,7.92,7.04,6.87,6.09,5.59,5.23,5.15,4.8,4.32,4.5,4.44,4.17,3.83,3.45,0.0,0.0,0.0,0.0,0.0,0.0
IDA total,IDA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,18.86,17.74,16.47,12.76,13.33,14.93,17.23,18.95,20.11,19.46,15.92,15.89,15.83,15.4,14.55,14.87,0.0,0.0,0.0,0.0,0.0,0.0
IDA blend,IDB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,22.6,20.56,17.81,10.29,10.21,12.47,16.8,18.32,19.67,21.62,18.52,18.36,18.18,19.93,18.65,18.61,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.65,19.38,23.34,24.95,29.94,30.82,29.07,26.46,28.69,22.54,20.12,23.0,14.96,12.38,11.48,8.4,0.0,0.0,0.0,0.0,0.0,0.0
IDA only,IDX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,15.29,15.03,15.09,14.98,16.06,16.93,17.35,19.11,20.01,17.4,13.63,13.7,13.74,11.67,11.16,11.72,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.12,4.55,4.57,4.78,4.13,3.54,3.07,3.0,3.01,2.65,2.49,2.25,2.04,1.96,1.77,1.66,0.0,0.0,0.0,0.0,0.0,0.0
Not classified,INX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.59,21.12,15.01,9.87,12.73,13.03,10.45,6.89,5.71,3.28,2.14,0.86,0.87,0.74,1.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,20.89,21.27,18.56,14.5,16.2,15.77,19.88,19.88,19.37,20.42,19.76,27.76,27.27,32.53,21.66,14.43,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,79.32,81.82,85.23,88.01,92.59,28.42,14.6,16.88,14.08,8.33,34.64,37.8,43.31,40.73,35.57,25.73,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.07,0.05,0.07,0.07,0.05,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.09,24.75,22.45,22.87,13.3,13.69,11.1,10.78,10.51,4.05,3.66,7.3,20.94,3.66,0.49,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.81,27.59,31.62,26.54,19.51,15.87,14.9,11.48,10.03,9.02,7.27,6.61,6.35,5.38,5.09,4.75,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,95.16,96.54,97.75,97.48,96.72,96.31,96.05,95.03,93.86,92.63,92.31,91.27,89.08,90.16,90.2,89.74,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,89.37,89.14,90.89,90.04,49.18,44.45,29.26,17.02,15.71,8.53,28.33,72.53,81.0,74.49,92.52,50.59,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,13.23,12.01,13.22,14.11,12.6,12.57,10.68,11.61,10.76,7.61,6.87,10.62,12.71,10.2,8.54,7.52,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.15,4.19,5.23,4.03,1.74,3.63,3.53,3.39,3.31,1.11,0.75,0.63,0.79,0.58,0.97,1.16,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,53.02,33.41,21.98,16.39,25.01,28.34,29.66,28.4,36.87,44.71,30.93,33.13,25.22,30.71,18.51,12.49,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.99,0.87,0.77,0.92,3.61,1.71,1.52,1.19,0.72,0.58,0.29,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,99.78,99.8,95.88,93.58,94.85,93.88,94.23,95.44,95.61,92.42,91.4,89.72,59.76,32.56,10.68,5.19,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.99,11.54,9.58,9.21,7.55,6.26,5.63,5.91,3.46,4.39,3.81,3.2,3.99,3.98,3.19,2.28,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,KWT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,67.06,69.29,78.01,75.38,72.3,74.91,68.59,68.1,64.33,71.16,65.37,61.98,63.78,60.87,66.25,63.58,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean (excluding high income),LAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,18.15,18.13,15.31,13.5,13.14,12.82,11.82,11.37,11.3,10.73,10.2,10.36,10.91,10.78,10.04,9.75,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,LAO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,LBN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,95.36,96.7,94.17,89.17,90.93,91.52,93.98,95.14,97.2,94.08,88.38,95.08,93.21,92.74,98.92,97.4,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,LBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,LBY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,78.06,77.95,78.87,79.64,80.73,72.05,60.41,56.0,59.01,60.8,52.87,40.19,39.52,41.62,46.3,46.3,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,LCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,LCN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.37,16.41,14.33,13.11,12.57,12.37,11.54,11.92,12.16,11.41,10.77,10.72,11.26,10.9,10.11,9.91,0.0,0.0,0.0,0.0,0.0,0.0
Least developed countries: UN classification,LDC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,13.39,13.1,12.28,13.15,13.09,12.94,13.32,13.95,14.29,13.16,9.88,11.25,13.05,13.08,13.01,13.02,0.0,0.0,0.0,0.0,0.0,0.0
Low income,LIC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,LIE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,54.2,53.99,61.82,57.1,63.86,62.77,51.0,59.93,58.46,60.7,46.88,50.25,58.96,27.9,35.1,17.82,0.0,0.0,0.0,0.0,0.0,0.0
Lower middle income,LMC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,12.1,11.05,10.82,9.39,9.65,9.6,9.91,9.87,10.27,9.95,9.12,9.63,9.13,9.55,8.36,7.41,0.0,0.0,0.0,0.0,0.0,0.0
Low & middle income,LMY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.42,8.61,8.05,7.04,6.94,6.12,5.62,5.11,5.0,4.65,4.22,4.44,4.36,4.14,3.8,3.41,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,LSO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late-demographic dividend,LTE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.65,5.13,4.96,4.48,4.37,3.77,3.27,2.82,2.55,2.27,1.96,2.07,2.02,1.63,1.73,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,LTU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.58,4.53,2.71,1.57,1.24,1.28,1.68,2.1,4.22,5.02,12.96,4.92,5.3,4.89,4.31,6.46,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,LUX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,LVA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.59,2.22,3.5,2.06,1.28,0.12,0.1,0.36,0.04,0.07,0.03,0.02,0.02,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,25.64,15.49,17.55,19.11,18.37,17.48,16.46,17.2,23.37,20.19,24.15,26.31,25.31,20.96,13.1,7.17,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,MCO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,MDA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.57,0.55,0.38,0.28,0.21,0.17,0.2,0.08,0.22,0.77,0.47,0.35,0.28,0.36,0.26,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,MDG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MDV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,MEA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.75,29.5,29.64,28.3,27.3,24.27,24.22,24.51,24.54,22.49,21.45,23.29,24.74,24.03,22.02,18.52,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,45.51,42.0,34.38,30.35,28.89,27.3,21.8,20.25,18.82,17.5,16.18,16.27,18.29,16.18,10.95,10.15,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,MHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle income,MIC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.25,8.44,7.86,6.86,6.73,5.87,5.35,4.8,4.66,4.37,4.03,4.28,4.22,4.06,3.74,3.35,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,MKD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.33,2.62,3.51,0.33,0.36,0.2,3.54,7.37,2.88,3.68,0.84,1.01,1.41,1.87,2.77,2.46,0.0,0.0,0.0,0.0,0.0,0.0
Mali,MLI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,MLT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95,99.54,98.87,98.45,96.66,92.33,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,MMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,13.5,11.35,0.57,0.57,0.59,0.57,0.45,0.53,0.6,0.43,0.44,0.39,0.48,0.5,0.46,0.34,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (excluding high income),MNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.35,31.63,31.69,27.8,28.16,23.26,23.28,23.31,24.1,23.17,23.25,25.8,26.5,28.6,24.81,20.28,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,MNE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,MNG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.99,3.25,2.83,3.15,3.39,3.04,3.22,4.05,4.0,3.76,4.15,5.2,5.25,5.36,4.5,4.17,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,MOZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.43,0.35,0.27,0.31,0.33,0.11,0.08,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,MRT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,MUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,49.94,46.94,46.46,48.85,50.95,48.15,43.79,37.28,32.62,36.98,37.0,39.22,38.18,37.36,36.81,37.84,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,MWI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,MYS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.2,6.16,10.26,3.78,3.03,2.66,3.49,2.3,1.76,3.03,2.94,7.31,4.48,3.86,2.37,1.16,0.0,0.0,0.0,0.0,0.0,0.0
North America,NAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.8,3.31,2.59,3.41,3.42,3.21,1.84,1.83,1.37,1.28,1.13,0.93,0.81,0.9,0.97,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.07,0.07,0.15,0.06,0.62,0.19,0.64,0.2,0.23,0.42,1.28,1.35,0.87,1.76,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,NCL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,NER,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,34.47,25.56,25.13,23.71,25.37,30.13,22.48,31.25,22.81,25.68,30.03,25.44,36.34,45.82,43.34,57.63,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,78.6,80.2,75.42,72.94,72.28,65.39,69.94,71.01,64.47,69.1,63.0,66.0,57.18,47.7,46.13,49.95,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,NLD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.95,2.83,2.46,2.57,2.4,2.26,2.12,2.11,1.92,1.31,1.05,1.23,1.03,1.18,1.84,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Norway,NOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NPL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.63,0.96,0.19,0.18,0.58,0.63,0.47,0.32,0.32,0.42,0.09,0.06,0.53,0.28,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NRU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.05,0.06,0.01,0.05,0.0,0.3,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OECD members,OED,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.05,6.0,5.67,5.89,5.33,5.1,4.03,4.02,3.53,3.05,2.7,2.83,3.15,2.69,2.32,2.17,0.0,0.0,0.0,0.0,0.0,0.0
Oman,OMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.17,17.66,18.0,18.0,18.0,2.09,1.99,2.12,2.17,2.15,2.25,2.35,2.42,2.61,2.6,2.63,0.0,0.0,0.0,0.0,0.0,0.0
Other small states,OSS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.84,10.62,10.64,10.8,10.83,10.34,10.42,9.64,8.61,8.45,7.56,7.19,6.86,6.3,5.87,5.21,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PAK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,39.5,35.98,32.2,15.73,15.78,20.15,28.53,32.22,35.39,37.94,35.16,35.29,35.93,38.33,36.84,37.22,0.0,0.0,0.0,0.0,0.0,0.0
Panama,PAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,29.57,50.78,35.41,49.0,33.99,35.7,39.82,42.3,37.93,43.31,42.9,41.54,29.3,34.45,36.8,27.76,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PER,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,12.31,8.78,8.54,9.2,13.72,6.74,6.08,2.99,5.99,5.36,5.84,5.99,2.36,1.75,1.22,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,PHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,20.28,20.97,12.98,13.54,15.2,10.86,8.22,8.64,8.0,8.69,10.48,4.91,5.83,5.97,7.39,7.14,0.0,0.0,0.0,0.0,0.0,0.0
Palau,PLW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,POL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.34,1.67,1.67,1.64,1.91,1.77,1.81,1.76,1.76,1.8,1.84,1.5,1.26,1.09,1.01,1.29,0.0,0.0,0.0,0.0,0.0,0.0
Pre-demographic dividend,PRE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,30.57,29.72,28.72,27.7,29.76,13.22,10.64,11.53,11.84,10.48,15.63,17.2,18.73,19.33,18.07,15.09,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,PRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.11,5.01,5.13,4.7,4.53,3.64,2.85,3.54,3.37,2.82,2.63,3.2,2.87,3.12,3.28,5.92,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,PRT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.42,20.23,24.99,13.48,12.71,19.03,10.8,10.38,9.12,6.64,5.6,5.17,4.81,3.36,2.61,2.56,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza,PSE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific island small states,PSS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Post-demographic dividend,PST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.38,5.34,5.12,5.36,4.83,4.62,3.68,3.57,3.08,2.74,2.43,2.56,2.73,2.39,2.16,2.03,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,PYF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,QAT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,ROU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.54,10.03,6.54,6.59,3.89,3.19,2.56,1.78,1.08,1.79,1.14,1.24,1.28,0.96,0.75,0.72,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,RUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.76,3.37,3.08,2.96,2.57,2.23,2.45,1.7,1.55,1.62,0.9,2.6,2.62,0.82,1.01,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,RWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia,SAS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.11,8.32,8.04,6.44,5.97,6.03,6.32,6.49,6.55,6.35,5.63,5.46,5.44,5.32,5.03,4.81,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,SAU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,27.68,28.64,27.85,31.89,30.06,30.08,32.36,35.43,35.31,27.76,24.07,26.45,27.69,23.95,23.9,20.41,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,SDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,53.95,55.35,58.39,65.32,68.07,67.04,69.7,71.1,73.43,50.27,17.3,23.51,29.85,19.15,21.65,22.62,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,89.84,91.49,79.06,72.58,75.31,79.25,84.95,88.33,86.88,86.42,83.65,84.01,82.67,83.6,83.61,83.62,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,SGP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,79.95,69.04,53.77,35.1,27.2,23.1,19.78,18.43,17.09,15.63,20.2,19.39,13.0,4.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SLB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,SLE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
